Rv0691A	Rv0691A	791756	791846	+
Rv0692	Rv0692	791830	792160	+
Rv0693	Rv0693	792156	793332	+
Rv0694	Rv0694	793334	794525	+
Rv0695	Rv0695	794714	795470	+
Rv0696	Rv0696	795518	796931	+
Rv0697	Rv0697	796932	798372	+
Rv0698	Rv0698	798832	799444	+
Rv0699	Rv0699	799628	799850	+
rpsJ	Rv0700	800486	800792	+
rplC	Rv0701	800808	801462	+
rplD	Rv0702	801461	802133	+
rplW	Rv0703	802132	802435	+
rplB	Rv0704	802527	803370	+
rpsS	Rv0705	803410	803692	+
rplV	Rv0706	803688	804282	+
rpsC	Rv0707	804281	805106	+
rplP	Rv0708	805109	805526	+
rpmC	Rv0709	805525	805759	+
rpsQ	Rv0710	805755	806166	+
atsA	Rv0711	806334	808698	+
Rv0712	Rv0712	808745	809645	+
Rv0713	Rv0713	809945	810887	+
rplN	Rv0714	811372	811741	+
rplX	Rv0715	811741	812059	+
rplE	Rv0716	812058	812622	+
rpsN1	Rv0717	812626	812812	+
rpsH	Rv0718	812975	813374	+
rplF	Rv0719	813397	813937	+
rplR	Rv0720	813939	814308	+
rpsE	Rv0721	814327	814990	+
rpmD	Rv0722	814992	815190	+
rplO	Rv0723	815189	815630	+
sppA	Rv0724	815662	817534	+
Rv0725c	Rv0725c	817538	818444	-
Rv0726c	Rv0726c	818536	819640	-
fucA	Rv0727c	819842	820499	-
serA2	Rv0728c	820495	821476	-
xylB	Rv0729	821506	822853	+
Rv0730	Rv0730	822865	823594	+
Rv0731c	Rv0731c	823682	824639	-
secY	Rv0732	824799	826125	+
adk	Rv0733	826121	826667	+
mapA	Rv0734	826669	827470	+
sigL	Rv0735	827542	828076	+
rslA	Rv0736	828139	828892	+
Rv0737	Rv0737	829206	829704	+
Rv0738	Rv0738	830061	830610	+
Rv0739	Rv0739	830854	831661	+
Rv0740	Rv0740	831775	832303	+
Rv0742	Rv0742	832980	833508	+
Rv0743c	Rv0743c	833885	834443	-
Rv0744c	Rv0744c	834439	834946	-
Rv0745	Rv0745	835153	835681	+
PE_PGRS9	Rv0746	835700	838052	+
PE_PGRS10	Rv0747	838450	840856	+
vapB31	Rv0748	840946	841204	+
vapC31	Rv0749	841227	841656	+
Rv0749A	Rv0749A	841736	841874	-
Rv0750	Rv0750	842032	842278	+
mmsB	Rv0751c	842346	843231	-
fadE9	Rv0752c	843241	844414	-
mmsA	Rv0753c	844420	845953	-
PE_PGRS11	Rv0754	846158	847913	+
PPE12	Rv0755c	848102	850040	-
Rv0756c	Rv0756c	850740	851466	-
phoP	Rv0757	851607	852351	+
phoR	Rv0758	852395	853853	+
Rv0759c	Rv0759c	853824	854157	-
Rv0760c	Rv0760c	854266	854686	-
adhB	Rv0761c	854698	855826	-
Rv0762c	Rv0762c	855924	856470	-
Rv0763c	Rv0763c	856472	856679	-
cyp51	Rv0764c	856681	858037	-
Rv0765c	Rv0765c	858036	858864	-
cyp123	Rv0766c	858863	860072	-
Rv0767c	Rv0767c	860068	860710	-
aldA	Rv0768	860911	862381	+
Rv0769	Rv0769	862411	863158	+
Rv0770	Rv0770	863255	864143	+
Rv0771	Rv0771	864139	864574	+
purD	Rv0772	864585	865854	+
ggtA	Rv0773c	865850	867389	-
Rv0774c	Rv0774c	867439	868351	-
Rv0775	Rv0775	868406	869030	+
Rv0776c	Rv0776c	868983	869763	-
purB	Rv0777	870007	871426	+
cyp126	Rv0778	871430	872675	+
Rv0779c	Rv0779c	872671	873292	-
purC	Rv0780	873342	874236	+
emrB	Rv0783c	876817	878440	-
Rv0784	Rv0784	878637	879324	+
Rv0785	Rv0785	879339	881040	+
Rv0786c	Rv0786c	881074	881713	-
Rv0787	Rv0787	881458	882418	+
Rv0787A	Rv0787A	882523	882763	+
purQ	Rv0788	882759	883434	+
Rv0789c	Rv0789c	883450	884050	-
Rv0790c	Rv0790c	884071	884800	-
Rv0791c	Rv0791c	884796	885840	-
Rv0792c	Rv0792c	885836	886646	-
Rv0793	Rv0793	886718	887024	+
Rv0794c	Rv0794c	887136	888636	-
Rv0797	Rv0797	890387	891482	+
cfp29	Rv0798c	891471	892269	-
Rv0799c	Rv0799c	892265	893273	-
pepC	Rv0800	893317	894619	+
Rv0801	Rv0801	894630	894978	+
Rv0802c	Rv0802c	894971	895628	-
purL	Rv0803	895819	898084	+
Rv0804	Rv0804	898080	898710	+
Rv0805	Rv0805	898830	899787	+
cpsY	Rv0806c	899731	901330	-
Rv0807	Rv0807	901634	902024	+
purF	Rv0808	902110	903694	+
purM	Rv0809	903724	904819	+
Rv0810c	Rv0810c	904904	905087	-
Rv0811c	Rv0811c	905233	906340	-
Rv0812	Rv0812	906422	907292	+
Rv0813c	Rv0813c	907337	908018	-
Rv0814c	Rv0814c	908180	908483	-
cysA2	Rv0815c	908484	909318	-
thiX	Rv0816c	909610	910033	-
Rv0817c	Rv0817c	910029	910842	-
Rv0818	Rv0818	910971	911739	+
mshD	Rv0819	911735	912683	+
phoT	Rv0820	912725	913502	+
phoY2	Rv0821c	913557	914199	-
Rv0822c	Rv0822c	914256	916311	-
Rv0823c	Rv0823c	916476	917646	-
desA1	Rv0824c	917733	918750	-
Rv0825c	Rv0825c	918911	919553	-
Rv0826	Rv0826	919633	920689	+
kmtR	Rv0827c	920740	921133	-
Rv0828c	Rv0828c	921190	921613	-
Rv0830	Rv0830	921969	922875	+
Rv0831c	Rv0831c	922893	923709	-
PE_PGRS12	Rv0832	924950	925364	+
PE_PGRS13	Rv0833	925360	927610	+
PE_PGRS14	Rv0834c	927836	930485	-
lpqQ	Rv0835	930952	931597	+
Rv0836c	Rv0836c	932278	932932	-
Rv0837c	Rv0837c	933002	934031	-
lpqR	Rv0838	934719	935490	+
Rv0839	Rv0839	935576	936389	+
pip	Rv0840c	936456	937317	-
Rv0841	Rv0841	937592	937835	+
Rv0842	Rv0842	938111	939404	+
Rv0843	Rv0843	939387	940392	+
narL	Rv0844c	940455	941106	-
Rv0845	Rv0845	941189	942467	+
Rv0846c	Rv0846c	942679	944194	-
lpqS	Rv0847	944342	944735	+
cysK2	Rv0848	944937	946056	+
Rv0849	Rv0849	946055	947315	+
Rv0851c	Rv0851c	947640	948468	-
Rv0852	Rv0852	948756	949395	+
pdc	Rv0853c	949435	951118	-
Rv0854	Rv0854	951182	951626	+
far	Rv0855	951631	952711	+
Rv0856	Rv0856	952824	953229	+
Rv0857	Rv0857	953256	953730	+
dapC	Rv0858c	953726	954920	-
Rv0859	Rv0859	955076	956288	+
fadB	Rv0860	956292	958455	+
ercc3	Rv0861c	958522	960151	-
Rv0862c	Rv0862c	960341	962612	-
Rv0863	Rv0863	962679	962880	+
moaC2	Rv0864	962889	963393	+
mog	Rv0865	963389	963872	+
moaE2	Rv0866	963868	964294	+
rpfA	Rv0867c	964311	965535	-
moaD2	Rv0868c	965982	966261	-
moaA2	Rv0869c	966264	967347	-
Rv0870c	Rv0870c	967343	967733	-
cspB	Rv0871	967897	968305	+
PE_PGRS15	Rv0872c	968423	970244	-
fadE10	Rv0873	970504	972457	+
Rv0874c	Rv0874c	972545	973706	-
Rv0875c	Rv0875c	973805	974294	-
Rv0876c	Rv0876c	974290	975937	-
Rv0877	Rv0877	976074	976863	+
PPE13	Rv0878c	976871	978203	-
Rv0879c	Rv0879c	978480	978756	-
Rv0880	Rv0880	978933	979365	+
Rv0881	Rv0881	979361	980228	+
Rv0882	Rv0882	980224	980509	+
Rv0883c	Rv0883c	980505	981267	-
serC	Rv0884c	981423	982554	-
Rv0885	Rv0885	982761	983784	+
fprB	Rv0886	983802	985530	+
Rv0887c	Rv0887c	985512	985971	-
Rv0888	Rv0888	987232	988705	+
citA	Rv0889c	988739	989861	-
Rv0890c	Rv0890c	989947	992596	-
Rv0891c	Rv0891c	992597	993455	-
Rv0892	Rv0892	993852	995340	+
Rv0893c	Rv0893c	995317	996295	-
Rv0894	Rv0894	996523	997705	+
Rv0895	Rv0895	997781	999299	+
gltA2	Rv0896	999471	1000767	+
Rv0897c	Rv0897c	1000807	1002415	-
Rv0898c	Rv0898c	1002440	1002704	-
arfA	Rv0899	1002811	1003792	+
arfB	Rv0900	1003804	1003957	+
arfC	Rv0901	1003956	1004484	+
prrB	Rv0902c	1004500	1005841	-
prrA	Rv0903c	1005851	1006562	-
accD3	Rv0904c	1006692	1008180	-
echA6	Rv0905	1008206	1008938	+
Rv0906	Rv0906	1008943	1010062	+
Rv0907	Rv0907	1010135	1011734	+
ctpE	Rv0908	1011730	1014124	+
Rv0909	Rv0909	1014680	1014860	+
Rv0910	Rv0910	1014865	1015300	+
Rv0911	Rv0911	1015397	1016171	+
Rv0912	Rv0912	1016235	1016685	+
Rv0913c	Rv0913c	1017216	1018725	-
Rv0914c	Rv0914c	1018726	1019965	-
PPE14	Rv0915c	1020057	1021329	-
PE7	Rv0916c	1021343	1021643	-
betP	Rv0917	1022086	1023868	+
Rv0918	Rv0918	1024210	1024687	+
Rv0919	Rv0919	1024683	1025184	+
Rv0920c	Rv0920c	1025496	1026816	-
Rv0921	Rv0921	1027103	1027685	+
Rv0922	Rv0922	1027684	1029337	+
Rv0923c	Rv0923c	1029512	1030577	-
mntH	Rv0924c	1030577	1031864	-
Rv0925c	Rv0925c	1031895	1032633	-
Rv0926c	Rv0926c	1032709	1033786	-
Rv0927c	Rv0927c	1033839	1034631	-
pstS3	Rv0928	1034902	1036015	+
pstC2	Rv0929	1036027	1037002	+
pstA1	Rv0930	1036998	1037925	+
pknD	Rv0931c	1037919	1039914	-
pstS2	Rv0932c	1039935	1041048	-
pstB	Rv0933	1041263	1042094	+
pstS1	Rv0934	1042114	1043239	+
pstC1	Rv0935	1043298	1044315	+
pstA2	Rv0936	1044316	1045222	+
mku	Rv0937c	1045198	1046020	-
ligD	Rv0938	1046135	1048415	+
Rv0939	Rv0939	1048411	1050346	+
Rv0940c	Rv0940c	1050592	1051459	-
Rv0941c	Rv0941c	1051543	1052317	-
Rv0942	Rv0942	1052359	1052638	+
Rv0943c	Rv0943c	1052695	1053736	-
Rv0944	Rv0944	1053764	1054241	+
Rv0945	Rv0945	1054246	1055008	+
pgi	Rv0946c	1055023	1056685	-
Rv0948c	Rv0948c	1057645	1057963	-
uvrD1	Rv0949	1058259	1060575	+
Rv0950c	Rv0950c	1060655	1061654	-
sucC	Rv0951	1061963	1063127	+
sucD	Rv0952	1063139	1064051	+
Rv0953c	Rv0953c	1064113	1064962	-
Rv0954	Rv0954	1065126	1066038	+
Rv0955	Rv0955	1066077	1067445	+
purN	Rv0956	1067560	1068208	+
purH	Rv0957	1068204	1069776	+
Rv0958	Rv0958	1069882	1071262	+
Rv0959	Rv0959	1071254	1073273	+
vapB9	Rv0959A	1073326	1073548	+
vapC9	Rv0960	1073544	1073928	+
Rv0961	Rv0961	1074073	1074421	+
lprP	Rv0962c	1074439	1075114	-
Rv0963c	Rv0963c	1075296	1076097	-
Rv0964c	Rv0964c	1076195	1076678	-
Rv0965c	Rv0965c	1076777	1077197	-
Rv0966c	Rv0966c	1077232	1077835	-
csoR	Rv0967	1077974	1078334	+
Rv0968	Rv0968	1078390	1078687	+
ctpV	Rv0969	1078742	1081055	+
Rv0970	Rv0970	1081051	1081684	+
echA7	Rv0971c	1081774	1082584	-
fadE12	Rv0972c	1082583	1083750	-
accA2	Rv0973c	1083746	1085750	-
accD2	Rv0974c	1085755	1087345	-
fadE13	Rv0975c	1087347	1088496	-
Rv0976c	Rv0976c	1088492	1090175	-
PE_PGRS16	Rv0977	1090372	1093144	+
PE_PGRS17	Rv0978c	1093360	1094356	-
Rv0979c	Rv0979c	1094669	1094864	-
rpmF	Rv0979A	1094885	1095059	+
PE_PGRS18	Rv0980c	1095077	1096451	-
mprA	Rv0981	1096821	1097508	+
mprB	Rv0982	1097507	1099022	+
pepD	Rv0983	1099065	1100460	+
moaB2	Rv0984	1100459	1101005	+
mscL	Rv0985c	1101024	1101480	-
Rv0986	Rv0986	1101802	1102549	+
Rv0987	Rv0987	1102541	1105109	+
Rv0988	Rv0988	1105115	1106276	+
grcC2	Rv0989c	1106404	1107382	-
Rv0990c	Rv0990c	1107442	1108099	-
Rv0991c	Rv0991c	1108171	1108504	-
Rv0992c	Rv0992c	1108577	1109171	-
galU	Rv0993	1109271	1110192	+
moeA1	Rv0994	1110268	1111549	+
rimJ	Rv0995	1111611	1112223	+
Rv0996	Rv0996	1112383	1113460	+
Rv0997a	Rv0997a	1113860	1114112	+
Rv0997	Rv0997	1114292	1114724	+
Rv0998	Rv0998	1114747	1115749	+
Rv0999	Rv0999	1115766	1116525	+
Rv1000c	Rv1000c	1116530	1117148	-
arcA	Rv1001	1117184	1118393	+
Rv1002c	Rv1002c	1118427	1119939	-
Rv1003	Rv1003	1120021	1120879	+
Rv1004c	Rv1004c	1120888	1122148	-
Rv1005c	Rv1005c	1122221	1123598	-
Rv1006	Rv1006	1123713	1125417	+
metS	Rv1007c	1125443	1127003	-
tatD	Rv1008	1127088	1127883	+
rpfB	Rv1009	1128090	1129179	+
ksgA	Rv1010	1129151	1130105	+
ispE	Rv1011	1130190	1131111	+
Rv1012	Rv1012	1131127	1131421	+
pks16	Rv1013	1131624	1133259	+
pth	Rv1014c	1133332	1133908	-
rplY	Rv1015c	1133920	1134568	-
lpqT	Rv1016c	1134784	1135465	-
prsA	Rv1017c	1135500	1136481	-
glmU	Rv1018c	1136572	1138060	-
Rv1019	Rv1019	1138314	1138908	+
mfd	Rv1020	1138966	1142671	+
Rv1021	Rv1021	1142670	1143648	+
lpqU	Rv1022	1143735	1144467	+
eno	Rv1023	1144563	1145853	+
Rv1024	Rv1024	1145857	1146544	+
Rv1025	Rv1025	1146560	1147028	+
Rv1026	Rv1026	1147018	1147978	+
kdpE	Rv1027c	1148426	1149107	-
kdpD	Rv1028c	1149103	1151686	-
kdpF	Rv1028A	1151919	1152012	+
kdpA	Rv1029	1152011	1153727	+
kdpB	Rv1030	1153723	1155853	+
kdpC	Rv1031	1155852	1156422	+
trcS	Rv1032c	1156425	1157955	-
trcR	Rv1033c	1157962	1158736	-
esxI	Rv1037c	1160543	1160828	-
esxJ	Rv1038c	1160854	1161151	-
PPE15	Rv1039c	1161296	1162472	-
PE8	Rv1040c	1162548	1163376	-
Rv1041c	Rv1041c	1164571	1165435	-
Rv1042c	Rv1042c	1165091	1165499	-
Rv1043c	Rv1043c	1165780	1166806	-
Rv1044	Rv1044	1167052	1167676	+
Rv1045	Rv1045	1167672	1168554	+
Rv1047	Rv1047	1169422	1170670	+
Rv1048c	Rv1048c	1171037	1172153	-
Rv1049	Rv1049	1172385	1172832	+
Rv1050	Rv1050	1172880	1173786	+
Rv1051c	Rv1051c	1173944	1174700	-
Rv1052	Rv1052	1175722	1176112	+
Rv1056	Rv1056	1177627	1178392	+
Rv1057	Rv1057	1179395	1180577	+
fadD14	Rv1058	1180683	1182315	+
Rv1059	Rv1059	1182390	1183455	+
Rv1060	Rv1060	1183507	1183981	+
Rv1061	Rv1061	1184014	1184878	+
Rv1062	Rv1062	1184882	1185740	+
Rv1063c	Rv1063c	1185740	1186823	-
lpqV	Rv1064c	1186903	1187323	-
Rv1065	Rv1065	1187434	1188001	+
Rv1066	Rv1066	1187997	1188393	+
PE_PGRS19	Rv1067c	1188420	1190424	-
PE_PGRS20	Rv1068c	1190756	1192148	-
Rv1069c	Rv1069c	1192509	1194273	-
echA8	Rv1070c	1194269	1195043	-
echA9	Rv1071c	1195054	1196092	-
Rv1072	Rv1072	1196278	1197115	+
Rv1073	Rv1073	1197230	1198082	+
fadA3	Rv1074c	1198155	1199373	-
Rv1075c	Rv1075c	1199425	1200370	-
lipU	Rv1076	1200766	1201660	+
cbs	Rv1077	1201716	1203111	+
Rv1078	Rv1078	1203312	1204035	+
metB	Rv1079	1204066	1205233	+
greA	Rv1080c	1205303	1205798	-
Rv1081c	Rv1081c	1205983	1206418	-
mca	Rv1082	1206519	1207386	+
Rv1083	Rv1083	1207382	1207649	+
Rv1084	Rv1084	1207635	1209657	+
Rv1085c	Rv1085c	1209755	1210484	-
Rv1086	Rv1086	1210594	1211383	+
PE_PGRS21	Rv1087	1211559	1213863	+
PE9	Rv1088	1214512	1214947	+
Rv1088a	Rv1088a	1215224	1215407	+
PE_PGRS22	Rv1091	1216468	1219030	+
coaA	Rv1092c	1219247	1220186	-
glyA1	Rv1093	1220573	1221854	+
desA2	Rv1094	1221958	1222786	+
phoH2	Rv1095	1222996	1224298	+
Rv1096	Rv1096	1224384	1225260	+
Rv1097c	Rv1097c	1225262	1226144	-
fum	Rv1098c	1226140	1227565	-
glpX	Rv1099c	1227595	1228684	-
Rv1100	Rv1100	1228682	1229384	+
Rv1101c	Rv1101c	1229390	1230548	-
mazF3	Rv1102c	1230659	1230971	-
mazE3	Rv1103c	1230970	1231291	-
Rv1106c	Rv1106c	1232843	1233956	-
xseB	Rv1107c	1233965	1234223	-
xseA	Rv1108c	1234212	1235460	-
Rv1109c	Rv1109c	1235456	1236095	-
lytB2	Rv1110	1236184	1237192	+
Rv1111c	Rv1111c	1237208	1238192	-
Rv1112	Rv1112	1238254	1239328	+
vapB32	Rv1113	1239415	1239613	+
vapC32	Rv1114	1239609	1239984	+
Rv1115	Rv1115	1240186	1240885	+
Rv1116	Rv1116	1241002	1241188	+
Rv1117	Rv1117	1241632	1241956	+
Rv1118c	Rv1118c	1241970	1242831	-
Rv1119c	Rv1119c	1242863	1243013	-
Rv1120c	Rv1120c	1243009	1243504	-
zwf1	Rv1121	1243706	1245107	+
gnd2	Rv1122	1245128	1246151	+
bpoB	Rv1123c	1246143	1247052	-
ephC	Rv1124	1247126	1248077	+
Rv1125	Rv1125	1248081	1249326	+
Rv1126c	Rv1126c	1249329	1249935	-
ppdK	Rv1127c	1249931	1251404	-
Rv1128c	Rv1128c	1251616	1252972	-
Rv1129c	Rv1129c	1253073	1254534	-
prpD	Rv1130	1254554	1256135	+
prpC	Rv1131	1256131	1257313	+
Rv1132	Rv1132	1257324	1259055	+
metE	Rv1133c	1259066	1261346	-
Rv1134	Rv1134	1261921	1262158	+
PPE16	Rv1135c	1262271	1264128	-
Rv1138a	Rv1138a	1265033	1265438	+
Rv1138c	Rv1138c	1265471	1266488	-
Rv1139c	Rv1139c	1266484	1266985	-
Rv1140	Rv1140	1267346	1268195	+
echA11	Rv1141c	1268202	1269009	-
echA10	Rv1142c	1269151	1269958	-
mcr	Rv1143	1270061	1271144	+
Rv1144	Rv1144	1271155	1271908	+
Rv1145	Rv1145	1272422	1273334	+
Rv1146	Rv1146	1273354	1274767	+
Rv1147	Rv1147	1274899	1275550	+
Rv1148c	Rv1148c	1276299	1277748	-
Rv1149	Rv1149	1277892	1278300	+
Rv1151c	Rv1151c	1278903	1279617	-
Rv1152	Rv1152	1279654	1280020	+
omt	Rv1153c	1279997	1280846	-
Rv1154c	Rv1154c	1280842	1281484	-
Rv1155	Rv1155	1281428	1281872	+
Rv1155a	Rv1155a	1282029	1282218	+
Rv1156	Rv1156	1282305	1282893	+
Rv1157c	Rv1157c	1283055	1284171	-
Rv1158c	Rv1158c	1284178	1284862	-
pimE	Rv1159	1284991	1286287	+
Rv1159A	Rv1159A	1286283	1286568	-
mutT2	Rv1160	1286594	1287020	+
narG	Rv1161	1287327	1291026	+
narH	Rv1162	1291064	1292741	+
narJ	Rv1163	1292797	1293403	+
narI	Rv1164	1293405	1294146	+
typA	Rv1165	1294167	1296054	+
lpqW	Rv1166	1296151	1298059	+
Rv1167c	Rv1167c	1298086	1298692	-
PPE17	Rv1168c	1298763	1299804	-
lipX	Rv1169c	1299821	1300124	-
mshB	Rv1170	1300303	1301215	+
Rv1171	Rv1171	1301306	1301747	+
PE12	Rv1172c	1301754	1302681	-
fbiC	Rv1173	1302930	1305501	+
TB8.4	Rv1174c	1305668	1306001	-
fadH	Rv1175c	1306201	1308226	-
Rv1176c	Rv1176c	1308222	1308792	-
fdxC	Rv1177	1309004	1309331	+
Rv1178	Rv1178	1309363	1310452	+
Rv1179c	Rv1179c	1310479	1313299	-
pks3	Rv1180	1313724	1315191	+
pks4	Rv1181	1315233	1319982	+
papA3	Rv1182	1320034	1321453	+
mmpL10	Rv1183	1321519	1324528	+
Rv1184c	Rv1184c	1324531	1325611	-
fadD21	Rv1185c	1325775	1327512	-
Rv1186c	Rv1186c	1327688	1329305	-
rocA	Rv1187	1329389	1331021	+
Rv1188	Rv1188	1331020	1332010	+
sigI	Rv1189	1332091	1332964	+
Rv1190	Rv1190	1332979	1333858	+
Rv1191	Rv1191	1333930	1334845	+
Rv1192	Rv1192	1334926	1335754	+
fadD36	Rv1193	1335793	1337215	+
Rv1194c	Rv1194c	1337247	1338513	-
PE13	Rv1195	1339002	1339302	+
PPE18	Rv1196	1339348	1340524	+
esxK	Rv1197	1340658	1340955	+
esxL	Rv1198	1341005	1341290	+
Rv1199c	Rv1199c	1341357	1342605	-
Rv1200	Rv1200	1342941	1344219	+
dapD	Rv1201c	1344215	1345169	-
dapE	Rv1202	1345259	1346324	+
Rv1203c	Rv1203c	1346320	1346905	-
Rv1204c	Rv1204c	1346935	1348624	-
Rv1205	Rv1205	1348718	1349282	+
fadD6	Rv1206	1349331	1351125	+
folP2	Rv1207	1351190	1352147	+
gpgS	Rv1208	1352143	1353118	+
Rv1209	Rv1209	1353156	1353525	+
tagA	Rv1210	1353521	1354136	+
Rv1211	Rv1211	1354242	1354470	+
glgA	Rv1212c	1354497	1355661	-
glgC	Rv1213	1355835	1357050	+
PE14	Rv1214c	1357292	1357625	-
Rv1215c	Rv1215c	1357758	1359444	-
Rv1216c	Rv1216c	1359471	1360146	-
Rv1217c	Rv1217c	1360154	1361801	-
Rv1218c	Rv1218c	1361797	1362733	-
Rv1219c	Rv1219c	1362722	1363361	-
Rv1220c	Rv1220c	1363502	1364150	-
sigE	Rv1221	1364412	1365186	+
rseA	Rv1222	1365343	1365808	+
htrA	Rv1223	1365874	1367461	+
tatB	Rv1224	1367462	1367858	+
Rv1225c	Rv1225c	1367890	1368721	-
Rv1226c	Rv1226c	1368831	1370295	-
Rv1227c	Rv1227c	1370291	1370825	-
lpqX	Rv1228	1370919	1371477	+
Rv1228a	Rv1228a	1371528	1371702	+
mrp	Rv1229c	1371776	1372949	-
Rv1230c	Rv1230c	1372961	1374197	-
Rv1231c	Rv1231c	1374321	1374864	-
Rv1232c	Rv1232c	1374860	1376168	-
Rv1233c	Rv1233c	1376229	1376826	-
Rv1234	Rv1234	1376975	1377503	+
lpqY	Rv1235	1377523	1378930	+
sugA	Rv1236	1378926	1379850	+
sugB	Rv1237	1379854	1380679	+
sugC	Rv1238	1380683	1381865	+
corA	Rv1239c	1381941	1383042	-
mdh	Rv1240	1383212	1384202	+
vapB33	Rv1241	1384277	1384538	+
vapC33	Rv1242	1384534	1384966	+
PE_PGRS23	Rv1243c	1384988	1386677	-
lpqZ	Rv1244	1386856	1387717	+
Rv1245c	Rv1245c	1387797	1388628	-
relE	Rv1246c	1388684	1388978	-
relB	Rv1247c	1388974	1389244	-
Rv1248c	Rv1248c	1389356	1393052	-
Rv1249c	Rv1249c	1393193	1393982	-
Rv1250	Rv1250	1394178	1395918	+
Rv1251c	Rv1251c	1395820	1399240	-
lprE	Rv1252c	1399295	1399904	-
deaD	Rv1253	1399969	1401661	+
Rv1254	Rv1254	1401657	1402809	+
Rv1255c	Rv1255c	1402777	1403386	-
cyp130	Rv1256c	1403385	1404603	-
Rv1257c	Rv1257c	1404716	1406084	-
tap	Rv1258c	1406080	1407340	-
udgB	Rv1259	1407338	1408238	+
Rv1260	Rv1260	1408239	1409358	+
Rv1261c	Rv1261c	1409483	1409933	-
Rv1262c	Rv1262c	1409937	1410372	-
amiB2	Rv1263	1410430	1411819	+
Rv1264	Rv1264	1411893	1413087	+
Rv1265	Rv1265	1413259	1413940	+
pknH	Rv1266c	1413959	1415840	-
embR	Rv1267c	1416180	1417347	-
Rv1268c	Rv1268c	1417657	1418356	-
Rv1269c	Rv1269c	1418578	1418953	-
lprA	Rv1270c	1419013	1419748	-
Rv1271c	Rv1271c	1419960	1420302	-
Rv1272c	Rv1272c	1420409	1422305	-
Rv1273c	Rv1273c	1422301	1424050	-
lprB	Rv1274	1424196	1424754	+
lprC	Rv1275	1424750	1425293	+
Rv1276c	Rv1276c	1425437	1425914	-
Rv1277	Rv1277	1426163	1427417	+
Rv1278	Rv1278	1427413	1430041	+
Rv1279	Rv1279	1430061	1431648	+
oppA	Rv1280c	1431664	1433440	-
oppD	Rv1281c	1433432	1435271	-
oppC	Rv1282c	1435267	1436143	-
oppB	Rv1283c	1436139	1437117	-
canA	Rv1284	1437323	1437815	+
cysD	Rv1285	1437908	1438907	+
Rv1286	Rv1286	1438906	1440751	+
Rv1287	Rv1287	1440804	1441290	+
Rv1288	Rv1288	1441347	1442718	+
Rv1289	Rv1289	1442766	1443399	+
Rv1290c	Rv1290c	1443481	1445047	-
Rv1290A	Rv1290A	1445057	1445372	+
Rv1291c	Rv1291c	1445498	1445834	-
argS	Rv1292	1446378	1448031	+
lysA	Rv1293	1448027	1449371	+
thrA	Rv1294	1449374	1450700	+
thrC	Rv1295	1450696	1451779	+
thrB	Rv1296	1451996	1452947	+
rho	Rv1297	1453203	1455012	+
rpmE	Rv1298	1455162	1455405	+
prfA	Rv1299	1455494	1456568	+
hemK	Rv1300	1456564	1457542	+
Rv1301	Rv1301	1457557	1458211	+
rfe	Rv1302	1458294	1459509	+
Rv1303	Rv1303	1459765	1460251	+
atpB	Rv1304	1460243	1460996	+
atpE	Rv1305	1461044	1461290	+
atpF	Rv1306	1461320	1461836	+
atpH	Rv1307	1461842	1463183	+
atpA	Rv1308	1463227	1464877	+
atpG	Rv1309	1464883	1465801	+
atpD	Rv1310	1465840	1467301	+
atpC	Rv1311	1467314	1467680	+
Rv1312	Rv1312	1467687	1468131	+
Rv1313c	Rv1313c	1468170	1469505	-
Rv1314c	Rv1314c	1469670	1470252	-
murA	Rv1315	1470320	1471577	+
mcr3	RVnc0021	1471618	1471742	+
rrs	Rvnr01	1471845	1473382	+
rrl	Rvnr02	1473657	1476795	+
rrf	Rvnr03	1476898	1477013	+
ogt	Rv1316c	1477133	1477631	-
alkA	Rv1317c	1477627	1479118	-
Rv1318c	Rv1318c	1479198	1480824	-
Rv1319c	Rv1319c	1480893	1482501	-
Rv1320c	Rv1320c	1482513	1484217	-
Rv1321	Rv1321	1484278	1484959	+
Rv1322	Rv1322	1484981	1485278	+
Rv1322A	Rv1322A	1485312	1485771	-
fadA4	Rv1323	1485861	1487031	+
Rv1324	Rv1324	1487160	1488075	+
PE_PGRS24	Rv1325c	1488153	1489965	-
glgB	Rv1326c	1490116	1492312	-
glgE	Rv1327c	1492319	1494425	-
glgP	Rv1328	1494563	1497155	+
dinG	Rv1329c	1497194	1499189	-
pncB1	Rv1330c	1499212	1500559	-
Rv1331	Rv1331	1500660	1500966	+
Rv1332	Rv1332	1500925	1501582	+
Rv1333	Rv1333	1501598	1502633	+
mec	Rv1334	1502640	1503081	+
cysO	Rv1335	1503102	1503384	+
cysM	Rv1336	1503393	1504365	+
Rv1337	Rv1337	1504355	1505078	+
murI	Rv1338	1505074	1505890	+
Rv1339	Rv1339	1505916	1506738	+
rphA	Rv1340	1506754	1507534	+
Rv1341	Rv1341	1507572	1508187	+
Rv1342c	Rv1342c	1508183	1508546	-
lprD	Rv1343c	1508542	1508923	-
mbtL	Rv1344	1508967	1509288	+
mbtM	Rv1345	1509280	1510846	+
mbtN	Rv1346	1510845	1512006	+
mbtK	Rv1347c	1511972	1512605	-
irtA	Rv1348	1513046	1515626	+
irtB	Rv1349	1515622	1517362	+
fabG2	Rv1350	1517490	1518234	+
Rv1351	Rv1351	1518230	1518560	+
Rv1352	Rv1352	1518762	1519134	+
